ID,SIRE,DAM
2015,1457,1466
2016,1457,1466
2017,1459,1473
2018,1471,1454
2019,461,467
2020,1457,1468
2021,1457,1468
2022,1460,1475
2023,1460,1475
2024,1461,1463
2025,1461,1463
2026,1474,1426
2027,1462,1470
2028,1462,1470
2029,1460,1477
2030,1460,1477
2031,1480,1487
2032,1478,1472
2033,1478,1472
2034,1478,1472
2035,1478,1472
2036,1478,1472
2037,1478,1472
2038,1478,1472
2039,1480,1467
2040,1480,1467
2041,1480,1467
2042,1480,1467
2043,1462,1484
2044,1462,1486
2045,1462,1486
2046,1469,460
2047,1471,1502
2048,1471,464
2049,468,465
2050,1495,1476
2051,1495,1476
2052,1495,1476
2053,1495,1476
2054,1483,1490
2055,1483,1490
2056,1478,1500
2057,1478,1500
2058,1505,1493
2059,1498,1494
2060,1505,1482
2061,1505,1482
2062,1483,1485
2063,1469,1492
2064,1483,1481
2065,1498,1497
2066,1498,472
2067,1505,462
2068,1508,1499
2069,475,477
2070,1483,488
2071,1507,469
2072,1495,1510
2073,1495,1510
2074,473,484
2075,1503,476
2076,1495,1513
2077,1519,1506
2078,1519,1533
2079,1507,479
2080,1507,479
2081,1512,481
2082,1507,499
2083,1507,499
2084,1522,490
2085,1517,487
2086,1517,487
2087,1525,485
2088,1519,493
2089,1519,470
2090,1522,482
2091,1531,489
2092,1529,1489
2093,1529,1489
2094,1528,492
2095,1521,497
2096,1525,1524
2097,1525,1524
2098,1525,1524
2099,1529,1523
2100,1529,1523
2101,1529,1523
2102,1529,1523
2103,501,1537
2104,501,504
2105,1517,502
2106,1517,502
2107,1529,505
2108,480,495
2109,506,503
2110,1538,1526
2111,1538,1526
2112,1539,1464
2113,1539,1464
2114,508,466
2115,508,466
2116,1540,1501
2117,1542,498
2118,508,1482
2119,1542,1504
2120,1511,507
2121,1511,471
2122,1511,471
2123,1541,491
2124,1541,486
2125,512,482
2126,1543,1532
2127,510,1520
2128,510,1520
2129,511,463
2130,510,1527
2131,1545,1534
2132,1545,1534
2133,1545,1515
2134,1543,494
2135,2019,1535
2136,2024,2022
2137,2039,2028
2138,2039,2045
2139,2039,2045
2140,2039,2025
2141,2039,2025
2142,2018,1479
2143,2016,656
2144,2026,1481
2145,2026,1481
2146,2031,1509
2147,2031,1509
2148,2031,1509
2149,2031,1509
2150,1543,496
2151,2026,1526
2152,2026,1526
2153,2043,654
2154,1542,1496
2155,2031,1510
2156,2031,1510
2157,2031,1510
2158,2046,1488
2159,658,474
2160,2015,2055
2161,2015,2037
2162,2015,2042
2163,2015,2042
2164,1544,1501
2165,1544,1501
2166,2015,2049
2167,2046,1500
2168,655,1514
2169,655,1514
2170,2063,2047
2171,2063,2047
2172,2063,2047
2173,2015,2040
2174,2015,2040
2175,2015,2040
2176,2015,2040
2177,2015,2040
2178,2015,2040
2179,2033,2066
2180,2033,2053
2181,2033,2053
2182,2026,1494
2183,2018,1504
2184,2016,661
2185,2016,663
2186,2065,664
2187,2056,2068
2188,2018,504
2189,2056,659
2190,2015,2052
2191,2015,2052
2192,509,483
2193,1545,478
2194,2048,2073
2195,2048,2073
2196,2065,662
2197,2048,670
2198,2063,2083
2199,2063,2083
2200,2056,2077
2201,2056,2077
2202,2056,2081
2203,2033,667
2204,2033,2080
2205,2033,2080
2206,2,2054
2207,2091,2090
2208,2092,2095
2209,2092,2095
2210,2092,2095
2211,2070,1527
2212,2069,1516
2213,2065,2075
2214,2065,2084
2215,2065,2084
2216,2033,2079
2217,2015,2086
2218,2015,2086
2219,2015,2086
2220,2063,674
2221,2063,674
2222,665,500
2223,2039,675
2224,2039,675
2225,2039,675
2226,2033,2096
2227,3,2102
2228,2050,2102
2229,2063,2099
2230,686,2100
2231,686,2100
2232,2076,687
2233,2076,687
2234,2076,696
2235,2076,696
2236,2076,696
2237,2050,689
2238,683,695
2239,2088,697
2240,2076,699
2241,2088,2017
2242,2088,2017
2243,2088,708
2244,2092,2106
2245,2092,710
2246,2088,700
2247,2088,2103
2248,683,2034
2249,2078,2038
2250,2078,2021
2251,2078,657
2252,2078,2041
2253,683,2047
2254,690,2113
2255,686,714
2256,685,2112
2257,2091,2051
2258,2091,2051
2259,690,715
2260,686,719
2261,2092,2068
2262,2092,2068
2263,2092,2020
2264,671,693
2265,2029,660
2266,684,723
2267,684,723
2268,2094,2072
2269,698,2083
2270,698,2083
2271,698,668
2272,698,668
2273,706,2082
2274,698,673
2275,703,679
2276,706,677
2277,706,2085
2278,706,676
2279,709,2122
2280,709,2122
2281,684,674
2282,709,681
2283,678,680
2284,678,728
2285,678,728
2286,2114,2127
2287,669,682
2288,726,687
2289,726,2097
2290,725,701
2291,725,701
2292,672,666
2293,672,675
2294,711,691
2295,731,2030
2296,716,2126
2297,716,688
2298,2109,707
2299,733,705
2300,736,718
2301,736,718
2302,2146,742
2303,752,2149
2304,752,2149
2305,733,2062
2306,736,735
2307,736,720
2308,2146,2132
2309,2146,2132
2310,2146,2132
2311,2155,2134
2312,2155,2134
2313,2155,743
2314,2150,2133
2315,2155,2167
2316,2155,772
2317,2129,2108
2318,736,2053
2319,736,2053
2320,741,753
2321,758,2110
2322,737,715
2323,757,734
2324,757,734
2325,757,734
2326,757,734
2327,758,692
2328,739,712
2329,757,760
2330,2155,764
2331,2109,2107
2332,2153,2138
2333,2155,740
2334,730,2174
2335,774,761
2336,774,761
2337,758,2140
2338,758,2178
2339,2153,746
2340,2153,2176
2341,2173,2073
2342,750,2141
2343,2173,2072
2344,2173,2072
2345,757,732
2346,757,732
2347,2032,722
2348,2032,722
2349,2032,722
2350,757,2147
2351,757,2147
2352,2173,2067
2353,2173,2067
2354,2173,724
2355,2173,2170
2356,2172,2137
2357,2162,2059
2358,2162,2059
2359,2162,2059
2360,768,2164
2361,768,2164
2362,2162,2054
2363,2162,2082
2364,2162,2121
2365,2168,2152
2366,2168,771
2367,2168,2158
2368,2172,765
2369,2172,765
2370,2162,2083
2371,2159,2192
2372,2159,2192
2373,2172,2085
2374,2172,2122
2375,2172,2122
2376,2172,2122
2377,2162,773
2378,2162,2171
2379,2153,2123
2380,2153,2123
2381,2153,2185
2382,752,787
2383,2154,2212
2384,2154,776
2385,2109,2117
2386,2109,2117
2387,2109,2124
2388,2172,2119
2389,2109,2096
2390,2109,2093
2391,2109,2074
2392,2109,2198
2393,2129,2200
2394,2129,2200
2395,2129,2191
2396,2129,2191
2397,2129,2191
2398,2203,2120
2399,2203,729
2400,2197,2099
2401,2197,2099
2402,2129,2128
2403,2129,2100
2404,2154,2182
2405,2154,2182
2406,2129,2205
2407,763,789
2408,2197,2101
2409,2197,2101
2410,2197,2087
2411,2129,2097
2412,2109,782
2413,2109,2204
2414,2203,2190
2415,2197,2071
2416,2197,2125
2417,2203,738
2418,2109,779
2419,2168,784
2420,752,794
2421,774,799
2422,2203,2036
2423,2220,790
2424,2220,790
2425,2220,790
2426,2220,704
2427,2221,791
2428,2159,747
2429,2159,747
2430,2159,747
2431,768,2169
2432,768,2169
2433,2220,2105
2434,2220,2105
2435,2220,2105
2436,2217,702
2437,2217,2225
2438,2217,2225
2439,2144,2132
2440,2217,2035
2441,2217,2035
2442,763,793
2443,2248,2214
2444,2217,2089
2445,2217,2089
2446,2220,721
2447,2224,2021
2448,2220,795
2449,2220,795
2450,2220,717
2451,2168,2148
2452,2168,2148
2453,2168,2148
2454,2168,744
2455,2223,2058
2456,2217,2126
2457,2217,2126
2458,2217,2040
2459,2217,2040
2460,2217,2060
2461,2217,2108
2462,2217,2047
2463,2217,2042
2464,2144,754
2465,2144,2165
2466,2144,2165
2467,2209,2111
2468,2144,748
2469,2144,727
2470,2209,2113
2471,2221,2233
2472,2209,2228
2473,2209,2228
2474,2209,2228
2475,2217,2213
2476,2208,2051
2477,2208,2051
2478,2208,2051
2479,2208,2110
2480,2188,2149
2481,2188,2149
2482,2188,2135
2483,2208,2235
2484,763,756
2485,780,2157
2486,780,2157
2487,2209,2104
2488,2223,694
2489,2209,713
2490,2244,800
2491,2244,796
2492,2244,2237
2493,2239,2174
2494,2239,2174
2495,2239,2106
2496,2188,2133
2497,2239,2107
2498,2151,2183
2499,2151,2183
2500,2151,2183
2501,2151,769
2502,2151,769
2503,2244,2178
2504,2244,2178
2505,2230,2242
2506,2230,2242
2507,2230,2219
2508,2188,764
2509,2238,2175
2510,2230,2251
2511,2241,2249
2512,2234,2176
2513,2234,2176
2514,763,802
2515,763,807
2516,2188,813
2517,2232,778
2518,2234,2177
2519,2144,2255
2520,2188,2258
2521,2188,2258
2522,2188,2258
2523,2144,2254
2524,2217,2098
2525,2144,2156
2526,2144,2156
2527,2144,2156
2528,2144,2164
2529,2227,797
2530,2234,2085
2531,2151,805
2532,2232,2161
2533,2232,2115
2534,2232,2115
2535,2168,775
2536,2144,786
2537,2168,2264
2538,2144,2147
2539,2144,2147
2540,2144,2147
2541,2144,772
2542,2241,2170
2543,2241,2170
2544,792,810
2545,2248,2124
2546,2232,2194
2547,792,776
2548,2234,783
2549,2232,2199
2550,2232,2191
2551,1280,2205
2552,2234,2100
2553,803,815
2554,2151,770
2555,2248,2252
2556,785,814
2557,2241,2189
2558,2241,2180
2559,2151,2253
2560,2193,2169
2561,2230,781
2562,2241,2268
2563,2241,2268
2564,2241,2268
2565,2230,2275
2566,2230,2226
2567,2151,788
2568,2151,788
2569,792,749
2570,792,749
2571,792,749
2572,792,749
2573,2241,2276
2574,2241,2103
2575,2241,2267
2576,1280,2225
2577,2241,2278
2578,2241,2278
2579,2241,2274
2580,2280,2207
2581,2280,697
2582,1802,1613
2583,2220,745
2584,2220,745
2585,2280,2042
2586,1334,610
2587,1334,610
2588,1334,589
2589,2347,2165
2590,2347,2222
2591,1852,567
2592,2280,816
2593,2280,818
2594,2280,2051
2595,2220,2349
2596,2220,2349
2597,1827,1563
2598,1812,1798
2599,1812,1798
2600,2220,762
2601,2288,2231
2602,2220,2135
2603,2220,2135
2604,1852,1824
2605,2220,2145
2606,2217,2348
2607,2217,2348
2608,1834,1823
2609,1834,1823
2610,2217,2304
2611,2284,817
2612,2284,819
2613,2217,2131
2614,2217,2131
2615,804,2308
2616,2217,767
2617,2217,820
2618,2217,751
2619,2217,2157
2620,1877,1839
2621,2284,2236
2622,2281,2138
2623,2217,2310
2624,2269,2141
2625,1814,1832
2626,1814,1888
2627,1814,1856
2628,1905,1893
2629,1905,1855
2630,1905,1855
2631,1828,1884
2632,1737,1895
2633,1905,1873
2634,1905,1873
2635,1828,1884
2636,804,2312
2637,2281,2246
2638,2281,2290
2639,1881,1716
2640,1878,1854
2641,2269,2245
2642,2209,808
2643,2281,2139
2644,2209,759
2645,2209,759
2646,1877,1767
2647,1877,1767
2648,1877,1767
2649,1881,1644
2650,2347,777
2651,1280,2181
2652,1280,2181
2653,1280,2181
2654,1280,2181
2655,2347,2258
2656,2347,809
2657,1932,1830
2658,1932,1830
2659,1932,1830
2660,1932,1830
2661,1932,1830
2662,1804,1845
2663,1877,565
2664,2294,2163
2665,2294,2163
2666,2281,2293
2667,1827,1880
2668,1827,1880
2669,1827,1880
2670,1827,1880
2671,1834,1849
2672,2247,2325
2673,2247,2325
2674,2347,2261
2675,2347,2261
2676,2347,2158
2677,2306,2176
2678,1804,1844
2679,1932,1830
2680,4,1670
2681,2311,766
2682,2311,823
2683,2271,2291
2684,1634,626
2685,1634,599
2686,647,646
2687,2271,2140
2688,2271,2140
2689,2271,2140
2690,1827,1813
2691,1834,1773
2692,2311,810
2693,2285,829
2694,822,755
2695,2285,825
2696,2285,2195
2697,1932,1820
2698,2271,2095
2699,2271,2095
2700,2347,2212
2701,2347,2212
2702,2347,2260
2703,2347,2260
2704,2347,2263
2705,1877,1786
2706,1877,1786
2707,2341,2317
2708,2341,2317
2709,2341,2338
2710,1827,535
2711,1804,1776
2712,1878,1769
2713,833,811
2714,2279,2307
2715,2279,2199
2716,2279,2327
2717,1827,1660
2718,2271,2334
2719,2279,2100
2720,2279,2319
2721,2279,2357
2722,2285,2202
2723,1827,1736
2724,1827,1736
2725,2279,2337
2726,2279,2337
2727,2289,2297
2728,2289,2216
2729,2311,2253
2730,1812,1801
2731,1812,1801
2732,2341,2358
2733,2341,2358
2734,2341,2358
2735,2341,2358
2736,2341,2358
2737,2315,828
2738,1812,536
2739,1812,1757
2740,1812,1757
2741,1877,1797
2742,1877,1799
2743,2341,824
2744,2341,2370
2745,2341,2370
2746,2341,2370
2747,2341,2268
2748,2315,2324
2749,2315,2324
2750,2315,2324
2751,2315,2324
2752,2311,2366
2753,2341,2275
2754,2341,2339
2755,2341,2339
2756,2341,2363
2757,2341,2363
2758,2341,2363
2759,2341,38
2760,1834,1787
2761,1812,1740
2762,2311,2262
2763,2315,2254
2764,2315,2254
2765,1828,1884
2766,1814,1832
2767,2311,788
2768,2302,835
2769,1877,1734
2770,2374,2272
2771,2289,2343
2772,2374,2218
2773,2374,2218
2774,2374,2218
2775,2289,2353
2776,2289,2353
2777,1846,1800
2778,2315,806
2779,2315,2336
2780,1933,1569
2781,5,1943
2782,1933,580
2783,1933,1286
2784,2364,836
2785,2374,2257
2786,2374,2257
2787,2341,2186
2788,2341,2376
2789,2350,2365
2790,2350,2365
2791,2364,2270
2792,2364,2403
2793,2411,2368
2794,2323,2407
2795,2323,2405
2796,2323,2405
2797,2323,2405
2798,2323,2405
2799,1932,1731
2800,1933,1738
2801,2355,2277
2802,2398,2214
2803,2395,842
2804,2302,2383
2805,2355,839
2806,2355,2399
2807,2364,2116
2808,2350,843
2809,2350,2421
2810,2350,2421
2811,2250,1749
2812,2248,528
2813,2248,1811
2814,2248,1555
2815,6,1745
2816,7,1745
2817,8,1745
2818,9,1745
2819,1827,1794
2820,1827,1794
2821,2044,1744
2822,2250,1815
2823,1834,1620
2824,1827,234
2825,1827,1559
2826,1932,1274
2827,1932,1731
2828,1806,1677
2829,2374,2417
2830,2320,2130
2831,2320,2130
2832,2320,2222
2833,2355,2282
2834,2355,2282
2835,2414,2287
2836,2374,2377
2837,2044,1798
2838,2044,1798
2839,2411,2400
2840,2364,844
2841,2320,2335
2842,2355,2235
2843,2320,2148
2844,2311,2428
2845,2311,2428
2846,1812,1824
2847,1812,1824
2848,2323,2431
2849,2398,2215
2850,2411,2118
2851,2398,2396
2852,1827,1823
2853,1827,1823
2854,2465,2348
2855,2465,2348
2856,2465,2348
2857,2465,2348
2858,2465,2256
2859,2411,841
2860,2364,800
2861,2355,2435
2862,2355,2435
2863,2355,2435
2864,2355,2435
2865,1827,559
2866,1846,1707
2867,2248,1837
2868,2395,2426
2869,2422,2434
2870,2248,1840
2871,2244,572
2872,10,1705
2873,2244,571
2874,2444,2174
2875,2444,2443
2876,2398,2143
2877,1804,1839
2878,2315,2430
2879,2315,2430
2880,2315,2349
2881,2414,2445
2882,2395,2028
2883,1834,547
2884,1877,574
2885,2395,2295
2886,2315,2429
2887,2323,2310
2888,2323,821
2889,2398,2424
2890,2398,2424
2891,2395,2423
2892,2395,2229
2893,2482,2432
2894,1834,1721
2895,1878,1850
2896,2414,2472
2897,2414,2472
2898,2414,2472
2899,2414,2472
2900,2350,2313
2901,1878,1767
2902,1846,1842
2903,2411,2457
2904,1834,568
2905,2320,2259
2906,2320,2259
2907,2320,2259
2908,2320,2312
2909,2395,2462
2910,2398,2471
2911,2398,2471
2912,2398,2471
2913,2414,2436
2914,2398,2449
2915,2398,2463
2916,2320,2452
2917,2320,2452
2918,2320,2480
2919,2395,2438
2920,2398,2245
2921,2398,2137
2922,2398,2137
2923,2395,801
2924,2395,801
2925,1812,1825
2926,2398,2476
2927,2398,2476
2928,2395,2477
2929,2395,2477
2930,2395,2477
2931,2395,2249
2932,2395,2249
2933,2414,2446
2934,2414,2240
2935,2422,2301
2936,2422,2176
2937,1827,1847
2938,1827,1847
2939,1827,1631
2940,2466,846
2941,2466,846
2942,2466,2442
2943,2320,2316
2944,1878,1717
2945,1834,1841
2946,1834,1841
2947,2146,1880
2948,1804,1708
2949,1804,1708
2950,2367,2255
2951,2367,2258
2952,2444,2293
2953,2444,2293
2954,2458,2163
2955,2456,2489
2956,1828,1851
2957,1828,1851
2958,1887,1829
2959,1887,1829
2960,2444,2298
2961,2444,2490
2962,2367,812
2963,2444,2470
2964,2444,2470
2965,2444,2470
2966,2458,2161
2967,2444,849
2968,2411,2491
2969,2444,2112
2970,2444,2488
2971,2456,2494
2972,2456,2494
2973,2466,2496
2974,2485,2502
2975,1846,1754
2976,1827,1876
2977,1827,1876
2978,1827,1849
2979,2444,2296
2980,2466,2486
2981,2493,2292
2982,2367,827
2983,2466,2303
2984,2456,2243
2985,2456,2425
2986,2450,2187
2987,2450,2187
2988,2493,2200
2989,2493,2200
2990,648,586
2991,2493,2299
2992,2456,2206
2993,2493,2433
2994,2493,2433
2995,1878,562
2996,2450,2495
2997,2420,2263
2998,1846,1967
2999,1827,1853
3000,2456,2497
3001,2451,798
3002,2322,1657
3003,2505,2509
3004,2505,2509
3005,2444,852
3006,2493,826
3007,2322,1769
3008,2328,566
3009,2444,851
3010,2484,2314
3011,2456,2340
3012,2456,2340
3013,2456,2513
3014,2456,2513
3015,2482,2360
3016,2482,2360
3017,2493,2196
3018,2511,2518
3019,2328,1963
3020,2332,1879
3021,2332,582
3022,1877,1964
3023,2511,2327
3024,2505,830
3025,2384,2526
3026,2482,2345
3027,2482,2329
3028,2420,2346
3029,2420,2346
3030,2456,2512
3031,2493,2337
3032,2493,2337
3033,2482,2514
3034,2420,834
3035,2456,2334
3036,2420,2528
3037,2367,856
3038,2420,2536
3039,2511,2305
3040,2456,2265
3041,2456,2202
3042,2493,2370
3043,2493,2370
3044,2493,2354
3045,2404,2262
3046,2367,2324
3047,2367,2330
3048,2493,831
3049,2450,2318
3050,2367,2351
3051,2450,2273
3052,2505,860
3053,2505,860
3054,2332,1965
3055,2332,1965
3056,2332,1965
3057,2332,1965
3058,1877,1968
3059,2493,2356
3060,2552,2510
3061,2542,2550
3062,2529,2344
3063,2505,2533
3064,2505,2530
3065,1878,1982
3066,2404,2520
3067,2482,832
3068,2482,2535
3069,2482,2535
3070,2451,2537
3071,2451,2537
3072,2451,2519
3073,2493,2307
3074,2450,2506
3075,2505,853
3076,2493,2548
3077,2493,2548
3078,2525,2336
3079,2525,2336
3080,2505,2266
3081,2529,2342
3082,2485,2522
3083,2501,2539
3084,2328,1800
3085,2505,2297
3086,2505,2297
3087,2450,2359
3088,2552,2543
3089,1805,1664
3090,2542,2358
3091,2505,2225
3092,2542,2376
3093,2542,2376
3094,2542,2376
3095,2501,840
3096,2498,2556
3097,2505,2214
3098,1808,652
3099,1877,1973
3100,2498,2560
3101,2498,2560
3102,2498,855
3103,2498,855
3104,2484,2541
3105,1877,2011
3106,1877,2011
3107,1877,2011
3108,1877,2002
3109,1974,2005
3110,2451,2559
3111,2451,2361
3112,1977,2006
3113,1977,39
3114,2566,2564
3115,2552,2563
3116,2511,2213
3117,2150,1744
3118,2150,1996
3119,2542,2397
3120,2505,2283
3121,2505,2283
3122,2542,829
3123,2505,863
3124,2451,2419
3125,2451,2419
3126,2451,2419
3127,2566,838
3128,1634,2587
3129,2562,2368
3130,2501,869
3131,2542,2412
3132,1878,2000
3133,1974,2010
3134,1878,1824
3135,2482,2540
3136,2542,2369
3137,2542,2369
3138,1978,651
3139,2523,2583
3140,2566,862
3141,2523,2570
3142,2150,1835
3143,1877,1837
3144,2523,2452
3145,1805,1770
3146,1953,1730
3147,2523,2312
3148,2523,2312
3149,2523,2312
3150,2601,2578
3151,2552,847
3152,2567,2590
3153,2525,2605
3154,2525,2605
3155,2552,870
3156,2593,2441
3157,2601,2440
3158,2562,2463
3159,2562,2463
3160,2562,2463
3161,2598,1817
3162,2598,1817
3163,2598,1767
3164,2566,2418
3165,2566,2445
3166,2598,1842
3167,2598,1831
3168,2598,1831
3169,2598,1831
3170,2032,1836
3171,2525,2603
3172,2567,2584
3173,2538,2480
3174,2538,2480
3175,2538,2571
3176,2538,2571
3177,2538,2309
3178,2538,2617
3179,2569,2600
3180,2569,2600
3181,2569,2572
3182,2599,1718
3183,2538,2316
3184,2538,2316
3185,2566,868
3186,2598,563
3187,2523,877
3188,2611,2448
3189,2538,2623
3190,1978,1847
3191,1978,1847
3192,2582,1644
3193,2591,1648
3194,2582,1841
3195,2582,1841
3196,1935,1779
3197,1935,1779
3198,1805,1936
3199,2566,873
3200,2566,2300
3201,2566,850
3202,2593,2476
3203,2538,2618
3204,2538,2618
3205,2538,2615
3206,2538,2496
3207,2538,2496
3208,2538,2496
3209,2523,879
3210,2601,2612
3211,2009,1858
3212,2569,2610
3213,2569,2610
3214,2601,2624
3215,2601,2624
3216,2601,2624
3217,2601,2624
3218,2611,2488
3219,2602,2607
3220,2602,2607
3221,2602,2645
3222,2604,557
3223,2604,1720
3224,2604,1720
3225,2604,1720
3226,2569,2508
3227,2516,2481
3228,2569,2468
3229,2523,2454
3230,2523,2650
3231,2523,2650
3232,2557,2184
3233,2516,2613
3234,2516,2613
3235,2516,2614
3236,2569,2499
3237,2569,2636
3238,2542,2622
3239,2591,2670
3240,2599,2667
3241,2599,2667
3242,2599,2668
3243,2599,2668
3244,2599,2648
3245,2599,2646
3246,2599,2646
3247,1952,579
3248,2606,2675
3249,2569,2333
3250,2569,2469
3251,2606,882
3252,2637,2459
3253,2542,2490
3254,2606,2644
3255,2606,2644
3256,2542,2290
3257,2557,2321
3258,2602,2642
3259,2602,2515
3260,2602,2515
3261,2611,2509
3262,2598,1959
3263,2569,2616
3264,2606,2673
3265,2606,2673
3266,2611,2643
3267,2637,2665
3268,2637,2665
3269,2637,2665
3270,2601,2513
3271,2611,2666
3272,2611,2666
3273,1951,573
3274,2566,2327
3275,2677,2518
3276,2677,2518
3277,2677,2518
3278,2611,2652
3279,2611,2652
3280,2677,2512
3281,2598,583
3282,2601,884
3283,2601,884
3284,2557,2354
3285,2557,2354
3286,2606,854
3287,2611,2641
3288,2606,2692
3289,2606,2692
3290,2606,2692
3291,2599,1969
3292,2606,2521
3293,2599,1961
3294,2599,1961
3295,2599,1972
3296,2649,2647
3297,2655,901
3298,2611,2653
3299,2611,2653
3300,2655,2701
3301,2655,2701
3302,581,575
3303,2637,2718
3304,2683,861
3305,2655,2526
3306,2655,2526
3307,2608,1982
3308,2608,1982
3309,2655,2751
3310,2676,2537
3311,2676,2537
3312,2676,2537
3313,2655,2519
3314,2655,2519
3315,2655,2519
3316,2655,2737
3317,1952,1918
3318,2598,1981
3319,2598,2710
3320,2655,2674
3321,2655,2674
3322,2682,2326
3323,2604,1968
3324,2604,1968
3325,2604,1968
3326,2595,2531
3327,2595,2531
3328,2611,2376
3329,2595,2544
3330,2606,2596
3331,2606,859
3332,2683,837
3333,2606,2539
3334,2606,2539
3335,2606,2539
3336,2606,2539
3337,2606,2681
3338,2599,1966
3339,2595,2382
3340,2606,2365
3341,2595,2554
3342,2595,2694
3343,2595,2694
3344,2677,2695
3345,2637,2664
3346,2611,2687
3347,2637,2693
3348,2744,2564
3349,2611,2745
3350,2608,2740
3351,2682,2703
3352,2619,2762
3353,2619,2762
3354,2619,2762
3355,2655,2700
3356,2619,2560
3357,2619,2729
3358,2619,2729
3359,2619,2729
3360,2619,2729
3361,2677,2688
3362,2677,2688
3363,2682,2778
3364,2682,2778
3365,2696,2753
3366,2601,2708
3367,2705,653
3368,2611,2343
3369,2611,2343
3370,2611,2343
3371,2683,2735
3372,2683,2735
3373,2683,2735
3374,2637,2743
3375,2702,2749
3376,2702,908
3377,2682,2527
3378,2682,2527
3379,2611,2563
3380,2702,2750
3381,2702,2750
3382,2611,904
3383,2702,2768
3384,2677,2736
3385,2677,2736
3386,2683,2733
3387,2683,2733
3388,2767,2522
3389,2767,2522
3390,2649,2739
3391,2649,2739
3392,2702,2704
3393,2702,2704
3394,2732,2714
3395,2757,2565
3396,2757,2565
3397,2604,2663
3398,2790,900
3399,2702,2540
3400,2702,2540
3401,2702,2540
3402,2601,2758
3403,2744,2553
3404,2705,1962
3405,2702,2308
3406,2702,2308
3407,2702,2752
3408,2702,2752
3409,2683,2787
3410,2683,2787
3411,2637,907
3412,2683,912
3413,2828,2782
3414,2637,914
3415,2637,914
3416,2637,2551
3417,2621,2427
3418,2621,2427
3419,2683,913
3420,2756,2561
3421,1806,1949
3422,2683,2373
3423,2756,2592
3424,2756,2592
3425,2608,2007
3426,2599,2812
3427,2599,2812
3428,2705,2819
3429,2599,2812
3430,2599,2812
3431,2599,2812
3432,2763,2452
3433,2763,2452
3434,2790,2748
3435,2790,2748
3436,2790,2713
3437,2801,867
3438,2763,2590
3439,2756,915
3440,2801,866
3441,2801,909
3442,2620,2761
3443,2637,2474
3444,2640,2870
3445,1940,2766
3446,1952,2765
3447,2732,2441
3448,2756,2784
3449,2789,2453
3450,2789,919
3451,2640,2847
3452,2640,2824
3453,2777,2871
3454,2862,2437
3455,2862,2437
3456,2789,2618
3457,2789,848
3458,2789,880
3459,2789,2888
3460,2789,2605
3461,2862,2874
3462,2821,921
3463,2821,921
3464,2789,2464
3465,2858,2496
3466,2858,2496
3467,2789,2500
3468,2789,2500
3469,2756,2842
3470,2789,2610
3471,2789,2610
3472,2801,2860
3473,2801,2860
3474,2637,2494
3475,2875,2864
3476,2732,865
3477,2875,911
3478,2837,2866
3479,2837,2866
3480,2837,2866
3481,2595,2796
3482,2918,2656
3483,2790,2645
3484,2867,2865
3485,2852,2838
3486,2852,2838
3487,2852,2838
3488,2732,2806
3489,2732,2806
3490,2619,2672
3491,2619,2672
3492,2790,2951
3493,2790,2951
3494,2732,932
3495,2854,2568
3496,2854,2906
3497,925,927
3498,2854,2499
3499,2374,2946
3500,2374,2946
3501,2821,2883
3502,2777,2939
3503,2854,2439
3504,2854,2439
3505,2854,2613
3506,2854,926
3507,2595,2831
3508,2756,924
3509,2732,916
3510,2732,916
3511,2861,2931
3512,2756,2881
3513,2756,2881
3514,2854,2856
3515,2801,2594
3516,2801,2594
3517,2801,2924
3518,2801,2924
3519,2854,882
3520,2852,2877
3521,2852,2877
3522,2852,2877
3523,2875,2581
3524,2744,923
3525,2837,930
3526,2873,2937
3527,2873,2937
3528,2790,928
3529,2777,1959
3530,2861,2666
3531,2501,2878
3532,2501,917
3533,2501,917
3534,2501,2886
3535,2732,878
3536,2971,2513
3537,2790,934
3538,2790,857
3539,2861,935
3540,2855,2973
3541,2744,2972
3542,2855,3001
3543,2744,2961
3544,2732,876
3545,2963,2517
3546,2971,2530
3547,2501,2907
3548,2501,2962
3549,2501,2962
3550,2595,2905
3551,2595,2905
3552,2595,2917
3553,2595,2917
3554,2595,2943
3555,2741,1972
3556,2741,1972
3557,2741,1961
3558,2852,2975
3559,11,1970
3560,2837,1971
3561,12,2965
3562,2801,2534
3563,2867,2902
3564,2867,2995
3565,2875,2638
3566,2875,2638
3567,2875,2638
3568,2867,1984
3569,2867,1999
3570,2732,2718
3571,2732,2654
3572,2732,2654
3573,2893,2526
3574,2893,2526
3575,2971,2964
3576,2971,2964
3577,2595,2887
3578,2595,2887
3579,2538,2909
3580,2538,920
3581,2619,2950
3582,2741,2976
3583,2875,2689
3584,2875,2689
3585,2875,2689
3586,2861,883
3587,2861,939
3588,2861,939
3589,2983,2674
3590,2741,2999
3591,3003,2994
3592,2893,929
3593,2893,929
3594,2833,2966
3595,2833,2966
3596,2993,3005
3597,2833,2358
3598,2893,2547
3599,925,940
3600,1956,1843
3601,1952,1923
3602,2828,2697
3603,2833,3006
3604,2993,3009
3605,925,2687
3606,2945,2706
3607,2980,2560
3608,2980,3034
3609,2980,941
3610,2993,3004
3611,2993,3004
3612,2833,2688
3613,2833,2688
3614,2861,937
3615,3003,2981
3616,2828,1875
3617,2947,3008
3618,2947,3008
3619,2947,2740
3620,2947,2740
3621,2947,2740
3622,2837,40
